{'loss_all': 1.9957014322280884, 'loss_G': 1.5611011981964111, 'loss_G_GAN': 0.759316086769104, 'loss_G_cycle': 0.8017851710319519, 'loss_D': 0.434600293636322}
{'loss_all': 2.3283820152282715, 'loss_G': 2.0455455780029297, 'loss_G_GAN': 1.2254023551940918, 'loss_G_cycle': 0.8201433420181274, 'loss_D': 0.28283625841140747}
{'loss_all': 1.8158591985702515, 'loss_G': 1.4232981204986572, 'loss_G_GAN': 0.6552690267562866, 'loss_G_cycle': 0.7680291533470154, 'loss_D': 0.39256107807159424}
{'loss_all': 1.7844703197479248, 'loss_G': 1.5227693319320679, 'loss_G_GAN': 0.7023807168006897, 'loss_G_cycle': 0.820388674736023, 'loss_D': 0.2617008090019226}
{'loss_all': 2.0332155227661133, 'loss_G': 1.7145106792449951, 'loss_G_GAN': 0.8688036203384399, 'loss_G_cycle': 0.8457070589065552, 'loss_D': 0.3187047839164734}
{'loss_all': 1.5301103591918945, 'loss_G': 1.2481180429458618, 'loss_G_GAN': 0.654435396194458, 'loss_G_cycle': 0.5936826467514038, 'loss_D': 0.2819923758506775}
{'loss_all': 2.0250606536865234, 'loss_G': 1.6663658618927002, 'loss_G_GAN': 0.8443580865859985, 'loss_G_cycle': 0.8220078349113464, 'loss_D': 0.35869452357292175}
{'loss_all': 2.0761876106262207, 'loss_G': 1.7624156475067139, 'loss_G_GAN': 0.971696674823761, 'loss_G_cycle': 0.7907189130783081, 'loss_D': 0.31377214193344116}
{'loss_all': 1.942728877067566, 'loss_G': 1.7006278038024902, 'loss_G_GAN': 0.9363027811050415, 'loss_G_cycle': 0.7643250226974487, 'loss_D': 0.24210107326507568}
{'loss_all': 2.1631999015808105, 'loss_G': 1.7763795852661133, 'loss_G_GAN': 0.8406437635421753, 'loss_G_cycle': 0.9357357621192932, 'loss_D': 0.3868202567100525}
{'loss_all': 1.5860111713409424, 'loss_G': 1.243051290512085, 'loss_G_GAN': 0.5585086941719055, 'loss_G_cycle': 0.6845425367355347, 'loss_D': 0.34295979142189026}
{'loss_all': 2.2342607975006104, 'loss_G': 1.9021358489990234, 'loss_G_GAN': 0.9511899352073669, 'loss_G_cycle': 0.9509458541870117, 'loss_D': 0.3321247696876526}
{'loss_all': 1.9838109016418457, 'loss_G': 1.5374634265899658, 'loss_G_GAN': 0.8177093267440796, 'loss_G_cycle': 0.7197539806365967, 'loss_D': 0.44634759426116943}
{'loss_all': 2.313756227493286, 'loss_G': 1.7586266994476318, 'loss_G_GAN': 0.6881504654884338, 'loss_G_cycle': 1.0704761743545532, 'loss_D': 0.5551297664642334}
{'loss_all': 1.8496872186660767, 'loss_G': 1.5627052783966064, 'loss_G_GAN': 0.8262746334075928, 'loss_G_cycle': 0.7364306449890137, 'loss_D': 0.28698188066482544}
{'loss_all': 1.7912532091140747, 'loss_G': 1.4447095394134521, 'loss_G_GAN': 0.6912463903427124, 'loss_G_cycle': 0.7534632086753845, 'loss_D': 0.34654372930526733}
{'loss_all': 1.97493314743042, 'loss_G': 1.6486186981201172, 'loss_G_GAN': 0.8312236666679382, 'loss_G_cycle': 0.8173950910568237, 'loss_D': 0.3263143301010132}
{'loss_all': 2.3869729042053223, 'loss_G': 1.9885585308074951, 'loss_G_GAN': 1.0581179857254028, 'loss_G_cycle': 0.9304406642913818, 'loss_D': 0.39841407537460327}
{'loss_all': 1.9919757843017578, 'loss_G': 1.7081799507141113, 'loss_G_GAN': 0.7272199392318726, 'loss_G_cycle': 0.9809601306915283, 'loss_D': 0.28379565477371216}
{'loss_all': 1.8211193084716797, 'loss_G': 1.3964545726776123, 'loss_G_GAN': 0.3974553942680359, 'loss_G_cycle': 0.9989992380142212, 'loss_D': 0.42466461658477783}
{'loss_all': 2.1325020790100098, 'loss_G': 1.8066515922546387, 'loss_G_GAN': 0.9340102076530457, 'loss_G_cycle': 0.8726414442062378, 'loss_D': 0.3258504271507263}
{'loss_all': 1.6019508838653564, 'loss_G': 1.0957272052764893, 'loss_G_GAN': 0.3836085796356201, 'loss_G_cycle': 0.7121186256408691, 'loss_D': 0.5062236785888672}
{'loss_all': 1.7156647443771362, 'loss_G': 1.3374351263046265, 'loss_G_GAN': 0.5510555505752563, 'loss_G_cycle': 0.7863795757293701, 'loss_D': 0.3782295286655426}
{'loss_all': 2.0122218132019043, 'loss_G': 1.6314810514450073, 'loss_G_GAN': 0.6742293834686279, 'loss_G_cycle': 0.9572516679763794, 'loss_D': 0.38074052333831787}
{'loss_all': 1.6920275688171387, 'loss_G': 1.2800214290618896, 'loss_G_GAN': 0.5557059049606323, 'loss_G_cycle': 0.7243155241012573, 'loss_D': 0.4120061695575714}
{'loss_all': 1.8181992769241333, 'loss_G': 1.5092105865478516, 'loss_G_GAN': 0.9419508576393127, 'loss_G_cycle': 0.5672597289085388, 'loss_D': 0.3089887201786041}
{'loss_all': 2.2609875202178955, 'loss_G': 1.932527780532837, 'loss_G_GAN': 1.0799773931503296, 'loss_G_cycle': 0.8525503277778625, 'loss_D': 0.3284599184989929}
{'loss_all': 1.9349069595336914, 'loss_G': 1.7185243368148804, 'loss_G_GAN': 0.7396182417869568, 'loss_G_cycle': 0.9789061546325684, 'loss_D': 0.21638254821300507}
{'loss_all': 1.8559825420379639, 'loss_G': 1.4343605041503906, 'loss_G_GAN': 0.28376659750938416, 'loss_G_cycle': 1.1505939960479736, 'loss_D': 0.42162197828292847}
{'loss_all': 2.041184186935425, 'loss_G': 1.7289505004882812, 'loss_G_GAN': 0.8302124738693237, 'loss_G_cycle': 0.8987380266189575, 'loss_D': 0.31223374605178833}
{'loss_all': 3.3337252140045166, 'loss_G': 2.8597676753997803, 'loss_G_GAN': 1.7375569343566895, 'loss_G_cycle': 1.1222107410430908, 'loss_D': 0.47395771741867065}
{'loss_all': 1.4091458320617676, 'loss_G': 1.0434575080871582, 'loss_G_GAN': 0.23874050378799438, 'loss_G_cycle': 0.8047170639038086, 'loss_D': 0.36568835377693176}
{'loss_all': 1.9220815896987915, 'loss_G': 1.4837638139724731, 'loss_G_GAN': 0.5709182620048523, 'loss_G_cycle': 0.9128454923629761, 'loss_D': 0.4383179247379303}
{'loss_all': 2.3282721042633057, 'loss_G': 2.0003418922424316, 'loss_G_GAN': 1.2474782466888428, 'loss_G_cycle': 0.7528637051582336, 'loss_D': 0.32792991399765015}
{'loss_all': 1.7430471181869507, 'loss_G': 1.3205182552337646, 'loss_G_GAN': 0.6165815591812134, 'loss_G_cycle': 0.7039366960525513, 'loss_D': 0.42252883315086365}
{'loss_all': 2.1972625255584717, 'loss_G': 1.8177928924560547, 'loss_G_GAN': 0.7868490219116211, 'loss_G_cycle': 1.0309438705444336, 'loss_D': 0.37946948409080505}
{'loss_all': 2.794095516204834, 'loss_G': 2.3971691131591797, 'loss_G_GAN': 1.4168403148651123, 'loss_G_cycle': 0.9803287982940674, 'loss_D': 0.39692655205726624}
{'loss_all': 2.4086685180664062, 'loss_G': 2.1476149559020996, 'loss_G_GAN': 1.0894593000411987, 'loss_G_cycle': 1.0581557750701904, 'loss_D': 0.26105353236198425}
{'loss_all': 1.9417256116867065, 'loss_G': 1.4922679662704468, 'loss_G_GAN': 0.46034300327301025, 'loss_G_cycle': 1.0319249629974365, 'loss_D': 0.4494576156139374}
{'loss_all': 1.7908387184143066, 'loss_G': 1.591284990310669, 'loss_G_GAN': 0.8088589310646057, 'loss_G_cycle': 0.7824260592460632, 'loss_D': 0.19955365359783173}
{'loss_all': 2.4253103733062744, 'loss_G': 2.0536203384399414, 'loss_G_GAN': 1.3852108716964722, 'loss_G_cycle': 0.6684094667434692, 'loss_D': 0.3716898560523987}
{'loss_all': 1.9361419677734375, 'loss_G': 1.6415098905563354, 'loss_G_GAN': 0.7199671864509583, 'loss_G_cycle': 0.9215427041053772, 'loss_D': 0.2946321666240692}
{'loss_all': 1.719766616821289, 'loss_G': 1.4710097312927246, 'loss_G_GAN': 0.5362696647644043, 'loss_G_cycle': 0.9347400665283203, 'loss_D': 0.24875694513320923}
{'loss_all': 2.1479954719543457, 'loss_G': 1.614661455154419, 'loss_G_GAN': 0.7497668266296387, 'loss_G_cycle': 0.8648946285247803, 'loss_D': 0.5333340764045715}
{'loss_all': 2.1044235229492188, 'loss_G': 1.8195147514343262, 'loss_G_GAN': 1.0227895975112915, 'loss_G_cycle': 0.7967251539230347, 'loss_D': 0.2849087119102478}
{'loss_all': 1.6136471033096313, 'loss_G': 1.3575068712234497, 'loss_G_GAN': 0.6417253017425537, 'loss_G_cycle': 0.715781569480896, 'loss_D': 0.25614026188850403}
{'loss_all': 1.9166730642318726, 'loss_G': 1.7191135883331299, 'loss_G_GAN': 0.8999297618865967, 'loss_G_cycle': 0.819183886051178, 'loss_D': 0.19755950570106506}
{'loss_all': 2.0045158863067627, 'loss_G': 1.654832124710083, 'loss_G_GAN': 0.8104568123817444, 'loss_G_cycle': 0.8443753123283386, 'loss_D': 0.34968364238739014}
{'loss_all': 2.0399279594421387, 'loss_G': 1.7027254104614258, 'loss_G_GAN': 0.8378167748451233, 'loss_G_cycle': 0.8649086356163025, 'loss_D': 0.33720266819000244}
{'loss_all': 1.9869306087493896, 'loss_G': 1.760721206665039, 'loss_G_GAN': 1.0133485794067383, 'loss_G_cycle': 0.7473727464675903, 'loss_D': 0.22620922327041626}
{'loss_all': 1.7017799615859985, 'loss_G': 1.406449317932129, 'loss_G_GAN': 0.4813385605812073, 'loss_G_cycle': 0.9251108169555664, 'loss_D': 0.29533064365386963}
{'loss_all': 2.2254791259765625, 'loss_G': 1.8772964477539062, 'loss_G_GAN': 0.9363056421279907, 'loss_G_cycle': 0.9409908056259155, 'loss_D': 0.3481825888156891}
{'loss_all': 2.211778402328491, 'loss_G': 1.721766471862793, 'loss_G_GAN': 0.7687427997589111, 'loss_G_cycle': 0.9530236721038818, 'loss_D': 0.49001187086105347}
{'loss_all': 1.4769845008850098, 'loss_G': 1.1686766147613525, 'loss_G_GAN': 0.3845635652542114, 'loss_G_cycle': 0.7841130495071411, 'loss_D': 0.3083079159259796}
{'loss_all': 1.6875383853912354, 'loss_G': 1.231292724609375, 'loss_G_GAN': 0.4423624873161316, 'loss_G_cycle': 0.7889301776885986, 'loss_D': 0.4562456011772156}
{'loss_all': 1.9680424928665161, 'loss_G': 1.5271573066711426, 'loss_G_GAN': 0.6324116587638855, 'loss_G_cycle': 0.8947457075119019, 'loss_D': 0.44088515639305115}
{'loss_all': 3.027918577194214, 'loss_G': 2.626359701156616, 'loss_G_GAN': 1.674428105354309, 'loss_G_cycle': 0.9519315958023071, 'loss_D': 0.4015589952468872}
{'loss_all': 1.8694502115249634, 'loss_G': 1.4361436367034912, 'loss_G_GAN': 0.4693533778190613, 'loss_G_cycle': 0.9667901992797852, 'loss_D': 0.4333066940307617}
{'loss_all': 2.4012951850891113, 'loss_G': 1.8953819274902344, 'loss_G_GAN': 0.8567664623260498, 'loss_G_cycle': 1.038615345954895, 'loss_D': 0.505913257598877}
{'loss_all': 2.4138708114624023, 'loss_G': 2.00056791305542, 'loss_G_GAN': 1.1819899082183838, 'loss_G_cycle': 0.8185780644416809, 'loss_D': 0.4133029878139496}
{'loss_all': 1.949840784072876, 'loss_G': 1.6163229942321777, 'loss_G_GAN': 0.6602931022644043, 'loss_G_cycle': 0.9560298919677734, 'loss_D': 0.33351778984069824}
{'loss_all': 2.471550703048706, 'loss_G': 2.150967597961426, 'loss_G_GAN': 1.3352704048156738, 'loss_G_cycle': 0.815697193145752, 'loss_D': 0.32058316469192505}
{'loss_all': 1.962801218032837, 'loss_G': 1.5011775493621826, 'loss_G_GAN': 0.6248918771743774, 'loss_G_cycle': 0.8762856721878052, 'loss_D': 0.46162357926368713}
{'loss_all': 1.9148921966552734, 'loss_G': 1.5690152645111084, 'loss_G_GAN': 0.7999459505081177, 'loss_G_cycle': 0.7690694332122803, 'loss_D': 0.34587663412094116}
{'loss_all': 2.3280014991760254, 'loss_G': 2.056403160095215, 'loss_G_GAN': 1.0184495449066162, 'loss_G_cycle': 1.037953495979309, 'loss_D': 0.2715984582901001}
{'loss_all': 2.1273632049560547, 'loss_G': 1.6663026809692383, 'loss_G_GAN': 0.6386988162994385, 'loss_G_cycle': 1.0276038646697998, 'loss_D': 0.4610603451728821}
{'loss_all': 1.9635019302368164, 'loss_G': 1.6404145956039429, 'loss_G_GAN': 0.7231924533843994, 'loss_G_cycle': 0.9172221422195435, 'loss_D': 0.32308733463287354}
{'loss_all': 2.119033098220825, 'loss_G': 1.9023065567016602, 'loss_G_GAN': 0.9926795959472656, 'loss_G_cycle': 0.9096269607543945, 'loss_D': 0.21672669053077698}
{'loss_all': 2.2204740047454834, 'loss_G': 1.9844459295272827, 'loss_G_GAN': 1.1424309015274048, 'loss_G_cycle': 0.8420150279998779, 'loss_D': 0.23602795600891113}
{'loss_all': 1.9439092874526978, 'loss_G': 1.6281592845916748, 'loss_G_GAN': 0.7637443542480469, 'loss_G_cycle': 0.8644149303436279, 'loss_D': 0.31575000286102295}
{'loss_all': 1.761506199836731, 'loss_G': 1.4694406986236572, 'loss_G_GAN': 0.6033255457878113, 'loss_G_cycle': 0.8661152124404907, 'loss_D': 0.2920653223991394}
{'loss_all': 2.1440622806549072, 'loss_G': 1.8529767990112305, 'loss_G_GAN': 0.8531332015991211, 'loss_G_cycle': 0.9998436570167542, 'loss_D': 0.2910853922367096}
{'loss_all': 2.780181646347046, 'loss_G': 2.4720211029052734, 'loss_G_GAN': 1.6331429481506348, 'loss_G_cycle': 0.8388782739639282, 'loss_D': 0.308160662651062}
{'loss_all': 1.735008955001831, 'loss_G': 1.3291460275650024, 'loss_G_GAN': 0.49475422501564026, 'loss_G_cycle': 0.8343917727470398, 'loss_D': 0.4058629870414734}
{'loss_all': 2.596013307571411, 'loss_G': 2.3731253147125244, 'loss_G_GAN': 1.2702137231826782, 'loss_G_cycle': 1.1029115915298462, 'loss_D': 0.22288790345191956}
{'loss_all': 2.2780044078826904, 'loss_G': 1.946556806564331, 'loss_G_GAN': 1.0690189599990845, 'loss_G_cycle': 0.8775379657745361, 'loss_D': 0.3314474821090698}
{'loss_all': 1.6660587787628174, 'loss_G': 1.356968879699707, 'loss_G_GAN': 0.6509438753128052, 'loss_G_cycle': 0.7060249447822571, 'loss_D': 0.30908989906311035}
{'loss_all': 1.9164175987243652, 'loss_G': 1.631457805633545, 'loss_G_GAN': 0.781741201877594, 'loss_G_cycle': 0.8497165441513062, 'loss_D': 0.2849597632884979}
{'loss_all': 1.8571280241012573, 'loss_G': 1.3231128454208374, 'loss_G_GAN': 0.4382563829421997, 'loss_G_cycle': 0.8848564624786377, 'loss_D': 0.5340152382850647}
{'loss_all': 2.328974723815918, 'loss_G': 1.899033784866333, 'loss_G_GAN': 1.1014118194580078, 'loss_G_cycle': 0.7976218461990356, 'loss_D': 0.4299410879611969}
{'loss_all': 2.4799044132232666, 'loss_G': 2.188159465789795, 'loss_G_GAN': 1.3729467391967773, 'loss_G_cycle': 0.8152128458023071, 'loss_D': 0.2917449474334717}
{'loss_all': 1.419008493423462, 'loss_G': 1.0936607122421265, 'loss_G_GAN': 0.4315986633300781, 'loss_G_cycle': 0.6620620489120483, 'loss_D': 0.32534778118133545}
{'loss_all': 2.073621988296509, 'loss_G': 1.6948206424713135, 'loss_G_GAN': 0.9094693064689636, 'loss_G_cycle': 0.7853513956069946, 'loss_D': 0.37880152463912964}
{'loss_all': 2.1022489070892334, 'loss_G': 1.7801858186721802, 'loss_G_GAN': 1.0011043548583984, 'loss_G_cycle': 0.7790814638137817, 'loss_D': 0.32206305861473083}
{'loss_all': 1.8184943199157715, 'loss_G': 1.548426866531372, 'loss_G_GAN': 0.8076232075691223, 'loss_G_cycle': 0.7408037185668945, 'loss_D': 0.2700675129890442}
{'loss_all': 2.049778699874878, 'loss_G': 1.7610695362091064, 'loss_G_GAN': 1.0455843210220337, 'loss_G_cycle': 0.7154853343963623, 'loss_D': 0.28870889544487}
{'loss_all': 2.4249160289764404, 'loss_G': 2.0166311264038086, 'loss_G_GAN': 0.8686796426773071, 'loss_G_cycle': 1.147951364517212, 'loss_D': 0.4082850515842438}
{'loss_all': 1.932498574256897, 'loss_G': 1.5348398685455322, 'loss_G_GAN': 0.5721158981323242, 'loss_G_cycle': 0.9627240896224976, 'loss_D': 0.3976585268974304}
{'loss_all': 1.9732457399368286, 'loss_G': 1.6888153553009033, 'loss_G_GAN': 0.9742683172225952, 'loss_G_cycle': 0.7145470976829529, 'loss_D': 0.2844303548336029}
{'loss_all': 1.8324840068817139, 'loss_G': 1.5949499607086182, 'loss_G_GAN': 0.9012293815612793, 'loss_G_cycle': 0.6937205195426941, 'loss_D': 0.23753412067890167}
{'loss_all': 2.0270628929138184, 'loss_G': 1.5464668273925781, 'loss_G_GAN': 0.7764523029327393, 'loss_G_cycle': 0.7700145840644836, 'loss_D': 0.4805961847305298}
{'loss_all': 1.9727375507354736, 'loss_G': 1.709064245223999, 'loss_G_GAN': 0.890195906162262, 'loss_G_cycle': 0.8188682794570923, 'loss_D': 0.2636733055114746}
{'loss_all': 1.8556267023086548, 'loss_G': 1.6080892086029053, 'loss_G_GAN': 0.6884152889251709, 'loss_G_cycle': 0.9196739196777344, 'loss_D': 0.24753758311271667}
{'loss_all': 1.9032865762710571, 'loss_G': 1.5120737552642822, 'loss_G_GAN': 0.6057716608047485, 'loss_G_cycle': 0.9063020944595337, 'loss_D': 0.3912127614021301}
{'loss_all': 1.8633568286895752, 'loss_G': 1.468416452407837, 'loss_G_GAN': 0.5192575454711914, 'loss_G_cycle': 0.9491589069366455, 'loss_D': 0.3949403762817383}
{'loss_all': 1.7921924591064453, 'loss_G': 1.511096715927124, 'loss_G_GAN': 0.7249858379364014, 'loss_G_cycle': 0.7861108779907227, 'loss_D': 0.2810957431793213}
{'loss_all': 1.9097039699554443, 'loss_G': 1.6771472692489624, 'loss_G_GAN': 0.9634518623352051, 'loss_G_cycle': 0.7136954069137573, 'loss_D': 0.2325565218925476}
{'loss_all': 2.2483460903167725, 'loss_G': 1.9239228963851929, 'loss_G_GAN': 0.9630450010299683, 'loss_G_cycle': 0.9608778953552246, 'loss_D': 0.324423223733902}
{'loss_all': 2.2099902629852295, 'loss_G': 1.9035853147506714, 'loss_G_GAN': 0.8683984279632568, 'loss_G_cycle': 1.0351868867874146, 'loss_D': 0.30640488862991333}
{'loss_all': 2.263125419616699, 'loss_G': 1.8034546375274658, 'loss_G_GAN': 0.6047227382659912, 'loss_G_cycle': 1.1987318992614746, 'loss_D': 0.45967087149620056}
{'loss_all': 2.132617950439453, 'loss_G': 1.8159786462783813, 'loss_G_GAN': 0.8778315186500549, 'loss_G_cycle': 0.9381470680236816, 'loss_D': 0.3166395425796509}
{'loss_all': 2.7643966674804688, 'loss_G': 2.1763875484466553, 'loss_G_GAN': 1.1146275997161865, 'loss_G_cycle': 1.0617599487304688, 'loss_D': 0.5880091190338135}
{'loss_all': 1.7314122915267944, 'loss_G': 1.282447338104248, 'loss_G_GAN': 0.3235771656036377, 'loss_G_cycle': 0.9588701725006104, 'loss_D': 0.4489649832248688}
{'loss_all': 1.558800220489502, 'loss_G': 1.2076400518417358, 'loss_G_GAN': 0.5203009247779846, 'loss_G_cycle': 0.6873390674591064, 'loss_D': 0.35116034746170044}
{'loss_all': 2.2994604110717773, 'loss_G': 1.8132469654083252, 'loss_G_GAN': 0.8418399095535278, 'loss_G_cycle': 0.9714070558547974, 'loss_D': 0.4862132668495178}
{'loss_all': 2.3002569675445557, 'loss_G': 1.989394187927246, 'loss_G_GAN': 1.0263102054595947, 'loss_G_cycle': 0.9630841016769409, 'loss_D': 0.3108627200126648}
{'loss_all': 1.769819736480713, 'loss_G': 1.413166880607605, 'loss_G_GAN': 0.6053784489631653, 'loss_G_cycle': 0.8077884316444397, 'loss_D': 0.3566528856754303}
{'loss_all': 2.0581650733947754, 'loss_G': 1.800256609916687, 'loss_G_GAN': 0.8923925161361694, 'loss_G_cycle': 0.9078641533851624, 'loss_D': 0.25790834426879883}
{'loss_all': 1.8825955390930176, 'loss_G': 1.5696287155151367, 'loss_G_GAN': 0.8643461465835571, 'loss_G_cycle': 0.7052825689315796, 'loss_D': 0.3129667639732361}
{'loss_all': 1.7464354038238525, 'loss_G': 1.4561872482299805, 'loss_G_GAN': 0.6786289215087891, 'loss_G_cycle': 0.7775583267211914, 'loss_D': 0.2902480959892273}
{'loss_all': 1.7537075281143188, 'loss_G': 1.4161046743392944, 'loss_G_GAN': 0.49436697363853455, 'loss_G_cycle': 0.9217377305030823, 'loss_D': 0.33760276436805725}
{'loss_all': 2.0495457649230957, 'loss_G': 1.6581037044525146, 'loss_G_GAN': 0.6960278749465942, 'loss_G_cycle': 0.9620758891105652, 'loss_D': 0.39144182205200195}
{'loss_all': 1.9365999698638916, 'loss_G': 1.6912386417388916, 'loss_G_GAN': 0.8618948459625244, 'loss_G_cycle': 0.829343855381012, 'loss_D': 0.24536117911338806}
{'loss_all': 1.5738979578018188, 'loss_G': 1.1472651958465576, 'loss_G_GAN': 0.501542329788208, 'loss_G_cycle': 0.6457228064537048, 'loss_D': 0.42663291096687317}
{'loss_all': 2.5327212810516357, 'loss_G': 2.093329906463623, 'loss_G_GAN': 1.1079820394515991, 'loss_G_cycle': 0.9853480458259583, 'loss_D': 0.43939122557640076}
{'loss_all': 2.4141459465026855, 'loss_G': 2.1157619953155518, 'loss_G_GAN': 0.9906235337257385, 'loss_G_cycle': 1.125138521194458, 'loss_D': 0.2983841001987457}
{'loss_all': 1.7836568355560303, 'loss_G': 1.3799182176589966, 'loss_G_GAN': 0.47222447395324707, 'loss_G_cycle': 0.9076937437057495, 'loss_D': 0.40373867750167847}
{'loss_all': 2.2253262996673584, 'loss_G': 1.7413133382797241, 'loss_G_GAN': 0.7847458720207214, 'loss_G_cycle': 0.9565674662590027, 'loss_D': 0.48401302099227905}
{'loss_all': 2.591785430908203, 'loss_G': 2.274966239929199, 'loss_G_GAN': 1.3823354244232178, 'loss_G_cycle': 0.8926308155059814, 'loss_D': 0.3168191611766815}
{'loss_all': 1.8202130794525146, 'loss_G': 1.5456026792526245, 'loss_G_GAN': 0.8203297853469849, 'loss_G_cycle': 0.7252728939056396, 'loss_D': 0.27461037039756775}
{'loss_all': 1.9480019807815552, 'loss_G': 1.5946273803710938, 'loss_G_GAN': 0.5598695278167725, 'loss_G_cycle': 1.0347578525543213, 'loss_D': 0.3533746600151062}
{'loss_all': 2.45120906829834, 'loss_G': 2.006521463394165, 'loss_G_GAN': 1.3306188583374023, 'loss_G_cycle': 0.6759026646614075, 'loss_D': 0.4446873366832733}
{'loss_all': 2.0135436058044434, 'loss_G': 1.675469994544983, 'loss_G_GAN': 0.9016718864440918, 'loss_G_cycle': 0.7737980484962463, 'loss_D': 0.3380737900733948}
{'loss_all': 2.0949902534484863, 'loss_G': 1.7770109176635742, 'loss_G_GAN': 0.9864312410354614, 'loss_G_cycle': 0.7905796766281128, 'loss_D': 0.3179793655872345}
{'loss_all': 2.5254836082458496, 'loss_G': 2.0730934143066406, 'loss_G_GAN': 1.3588086366653442, 'loss_G_cycle': 0.7142846584320068, 'loss_D': 0.45239007472991943}
{'loss_all': 2.1581568717956543, 'loss_G': 1.654411792755127, 'loss_G_GAN': 0.8853745460510254, 'loss_G_cycle': 0.7690373063087463, 'loss_D': 0.5037448406219482}
{'loss_all': 1.8481329679489136, 'loss_G': 1.536139726638794, 'loss_G_GAN': 0.8875607848167419, 'loss_G_cycle': 0.6485790014266968, 'loss_D': 0.31199324131011963}
{'loss_all': 1.8259508609771729, 'loss_G': 1.5366685390472412, 'loss_G_GAN': 0.6619818210601807, 'loss_G_cycle': 0.8746867179870605, 'loss_D': 0.28928229212760925}
{'loss_all': 2.0880448818206787, 'loss_G': 1.7156262397766113, 'loss_G_GAN': 0.7596681118011475, 'loss_G_cycle': 0.9559580087661743, 'loss_D': 0.37241870164871216}
{'loss_all': 2.174983501434326, 'loss_G': 1.944692611694336, 'loss_G_GAN': 1.2626447677612305, 'loss_G_cycle': 0.6820478439331055, 'loss_D': 0.23029088973999023}
{'loss_all': 1.697271466255188, 'loss_G': 1.381148099899292, 'loss_G_GAN': 0.6759582757949829, 'loss_G_cycle': 0.7051898241043091, 'loss_D': 0.31612342596054077}
{'loss_all': 2.2631402015686035, 'loss_G': 1.9319205284118652, 'loss_G_GAN': 0.7346216440200806, 'loss_G_cycle': 1.1972987651824951, 'loss_D': 0.3312199115753174}
{'loss_all': 2.0610787868499756, 'loss_G': 1.6377036571502686, 'loss_G_GAN': 0.7272636890411377, 'loss_G_cycle': 0.9104400277137756, 'loss_D': 0.4233750104904175}
{'loss_all': 2.156404733657837, 'loss_G': 1.8137967586517334, 'loss_G_GAN': 0.9146468639373779, 'loss_G_cycle': 0.8991498947143555, 'loss_D': 0.3426080644130707}
{'loss_all': 1.9994094371795654, 'loss_G': 1.6984241008758545, 'loss_G_GAN': 0.7629892826080322, 'loss_G_cycle': 0.9354348182678223, 'loss_D': 0.30098533630371094}
{'loss_all': 2.0927460193634033, 'loss_G': 1.5644785165786743, 'loss_G_GAN': 0.5735225081443787, 'loss_G_cycle': 0.9909560084342957, 'loss_D': 0.528267502784729}
{'loss_all': 2.4096057415008545, 'loss_G': 1.8310060501098633, 'loss_G_GAN': 0.9229638576507568, 'loss_G_cycle': 0.9080421924591064, 'loss_D': 0.5785996913909912}
{'loss_all': 1.8448724746704102, 'loss_G': 1.5070018768310547, 'loss_G_GAN': 0.6288443207740784, 'loss_G_cycle': 0.8781574964523315, 'loss_D': 0.33787065744400024}
{'loss_all': 1.7647769451141357, 'loss_G': 1.295670747756958, 'loss_G_GAN': 0.5410747528076172, 'loss_G_cycle': 0.7545959949493408, 'loss_D': 0.46910613775253296}
{'loss_all': 1.7426882982254028, 'loss_G': 1.4385998249053955, 'loss_G_GAN': 0.638596773147583, 'loss_G_cycle': 0.8000029921531677, 'loss_D': 0.3040885329246521}
{'loss_all': 2.29752779006958, 'loss_G': 1.9498405456542969, 'loss_G_GAN': 1.0781440734863281, 'loss_G_cycle': 0.8716964721679688, 'loss_D': 0.34768742322921753}
{'loss_all': 2.1986165046691895, 'loss_G': 1.9124222993850708, 'loss_G_GAN': 1.2921433448791504, 'loss_G_cycle': 0.6202789545059204, 'loss_D': 0.2861940860748291}
{'loss_all': 1.9302594661712646, 'loss_G': 1.4040641784667969, 'loss_G_GAN': 0.5162011384963989, 'loss_G_cycle': 0.8878630995750427, 'loss_D': 0.5261952877044678}
{'loss_all': 1.7513985633850098, 'loss_G': 1.328669786453247, 'loss_G_GAN': 0.5054166316986084, 'loss_G_cycle': 0.8232532739639282, 'loss_D': 0.4227285385131836}
{'loss_all': 2.496753692626953, 'loss_G': 2.1706173419952393, 'loss_G_GAN': 1.3951908349990845, 'loss_G_cycle': 0.7754266262054443, 'loss_D': 0.32613611221313477}
{'loss_all': 2.1495630741119385, 'loss_G': 1.7876191139221191, 'loss_G_GAN': 1.074540615081787, 'loss_G_cycle': 0.713078498840332, 'loss_D': 0.36194390058517456}
{'loss_all': 1.6267757415771484, 'loss_G': 1.204945683479309, 'loss_G_GAN': 0.484752893447876, 'loss_G_cycle': 0.7201927900314331, 'loss_D': 0.42183005809783936}
{'loss_all': 2.289093255996704, 'loss_G': 2.0283496379852295, 'loss_G_GAN': 1.1363908052444458, 'loss_G_cycle': 0.8919588327407837, 'loss_D': 0.2607436180114746}
{'loss_all': 2.2479677200317383, 'loss_G': 1.8677072525024414, 'loss_G_GAN': 0.8897625207901001, 'loss_G_cycle': 0.9779446721076965, 'loss_D': 0.3802604079246521}
